cu_num,M,N,K,kernelId,splitK,us,kernelName,tflops,bw,errRatio
256,1472,1280,8192,65,0,36.2792,a8w8_bpreshuffle_256x128x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8x8x1_2x1_intrawave_v3,850.9,725.28,0.0
256,1472,8192,1024,143,0,26.6709,a8w8_bpreshuffle_256x192x128x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8x8x1_1x2_intrawave_v3,925.96,1275.29,0.0
256,1472,8192,4096,158,0,62.3462,a8w8_bpreshuffle_256x192x256x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8x8x1_1x2_intrawave_v3,1584.45,1021.73,0.0
256,1504,1280,8192,144,0,36.0311,a8w8_bpreshuffle_256x128x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8x8x1_2x1_intrawave_v3,875.39,739.83,0.0
256,1504,8192,1024,4,0,27.5089,a8w8_bpreshuffle_256x192x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_1x2_intrawave_v3,917.26,1256.69,0.0
256,1504,8192,4096,158,0,66.2793,a8w8_bpreshuffle_256x192x256x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8x8x1_1x2_intrawave_v3,1522.82,970.99,0.0
256,1568,1280,8192,121,0,38.6428,a8w8_bpreshuffle_256x64x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v3,850.96,707.63,0.0
256,1568,8192,1024,141,0,30.0138,a8w8_bpreshuffle_256x160x128x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8x8x1_1x2_intrawave_v3,876.49,1188.93,0.0
256,1568,8192,4096,40,0,70.624,a8w8_bpreshuffle_256x224x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,1489.96,929.81,0.0
256,1600,1280,8192,114,0,39.5192,a8w8_bpreshuffle_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8x8x1_2x1_intrawave_v3,849.07,700.65,0.0
256,1600,8192,1024,141,0,31.5634,a8w8_bpreshuffle_256x160x128x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8x8x1_1x2_intrawave_v3,850.46,1148.21,0.0
256,1600,8192,4096,40,0,75.1769,a8w8_bpreshuffle_256x224x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,1428.29,882.22,0.0
256,1632,1280,8192,123,0,38.3148,a8w8_bpreshuffle_256x96x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v3,893.27,731.65,0.0
256,1632,8192,1024,86,0,32.229,a8w8_bpreshuffle_256x96x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,849.56,1141.78,0.0
256,1632,8192,4096,40,0,76.893,a8w8_bpreshuffle_256x224x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,1424.34,871.05,0.0
256,1664,1280,8192,115,0,37.7656,a8w8_bpreshuffle_256x80x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4x4x1_1x1_intrawave_v3,924.03,751.4,0.0
256,1664,8192,1024,86,0,30.4689,a8w8_bpreshuffle_256x96x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,916.26,1226.02,0.0
256,1664,8192,4096,106,0,79.6406,a8w8_bpreshuffle_256x224x256x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_4x4x1_1x1_intrawave_v3,1402.16,849.23,0.0
256,1696,1280,8192,123,0,40.826,a8w8_bpreshuffle_256x96x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v3,871.2,703.5,0.0
256,1696,8192,1024,86,0,31.0678,a8w8_bpreshuffle_256x96x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,915.87,1220.32,0.0
256,1696,8192,4096,40,0,78.1464,a8w8_bpreshuffle_256x224x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,1456.45,873.85,0.0
256,1728,1280,8192,123,0,39.6668,a8w8_bpreshuffle_256x96x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v3,913.58,732.73,0.0
256,1728,8192,1024,86,0,31.8682,a8w8_bpreshuffle_256x96x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,909.72,1207.15,0.0
256,1728,8192,4096,40,0,78.8631,a8w8_bpreshuffle_256x224x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,1470.45,874.22,0.0
256,1760,1280,8192,115,0,39.516,a8w8_bpreshuffle_256x80x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4x4x1_1x1_intrawave_v3,934.05,744.24,0.0
256,1760,8192,1024,86,0,33.1455,a8w8_bpreshuffle_256x96x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,890.86,1177.44,0.0
256,1760,8192,4096,40,0,80.1271,a8w8_bpreshuffle_256x224x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,1474.05,868.61,0.0
256,1792,1280,8192,123,0,40.7784,a8w8_bpreshuffle_256x96x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v3,921.59,729.63,0.0
256,1792,8192,1024,85,0,32.9963,a8w8_bpreshuffle_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,911.16,1199.64,0.0
256,1792,8192,4096,40,0,74.1581,a8w8_bpreshuffle_256x224x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,1621.66,947.36,0.0
256,1824,1280,8192,123,0,39.168,a8w8_bpreshuffle_256x96x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v3,976.61,768.42,0.0
256,1824,8192,1024,86,0,32.2785,a8w8_bpreshuffle_256x96x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,948.05,1243.58,0.0
256,1824,8192,4096,141,0,83.9467,a8w8_bpreshuffle_256x160x128x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8x8x1_1x2_intrawave_v3,1458.15,844.7,0.0
256,1856,1280,8192,123,0,42.0341,a8w8_bpreshuffle_256x96x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v3,925.99,724.21,0.0
256,1856,8192,1024,141,0,32.6678,a8w8_bpreshuffle_256x160x128x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8x8x1_1x2_intrawave_v3,953.19,1245.81,0.0
256,1856,8192,4096,141,0,84.846,a8w8_bpreshuffle_256x160x128x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8x8x1_1x2_intrawave_v3,1468.0,843.47,0.0
256,1888,1280,8192,123,0,42.2901,a8w8_bpreshuffle_256x96x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v3,936.25,727.96,0.0
256,1888,8192,1024,141,0,32.654,a8w8_bpreshuffle_256x160x128x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8x8x1_1x2_intrawave_v3,970.03,1263.4,0.0
256,1888,8192,4096,141,0,89.7209,a8w8_bpreshuffle_256x160x128x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8x8x1_1x2_intrawave_v3,1412.17,804.95,0.0
256,1920,1280,8192,123,0,39.8072,a8w8_bpreshuffle_256x96x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v3,1011.51,782.01,0.0
256,1920,8192,1024,86,0,33.3463,a8w8_bpreshuffle_256x96x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,965.99,1253.87,0.0
256,1920,8192,4096,58,0,83.2972,a8w8_bpreshuffle_256x160x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,1546.86,874.89,0.0
256,1952,1280,8192,123,0,42.4901,a8w8_bpreshuffle_256x96x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v3,963.43,740.73,0.0
256,1952,8192,1024,86,0,38.3388,a8w8_bpreshuffle_256x96x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,854.2,1105.12,0.0
256,1952,8192,4096,154,0,89.7145,a8w8_bpreshuffle_256x128x256x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v3,1460.15,819.62,0.0
256,1984,1280,8192,123,0,41.5073,a8w8_bpreshuffle_256x96x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v3,1002.41,766.56,0.0
256,1984,8192,1024,58,0,38.4234,a8w8_bpreshuffle_256x160x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,866.29,1117.19,0.0
256,1984,8192,4096,154,0,91.9071,a8w8_bpreshuffle_256x128x256x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v3,1448.68,807.19,0.0
256,2016,1280,8192,123,0,41.5213,a8w8_bpreshuffle_256x96x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v3,1018.24,774.59,0.0
256,2016,8192,1024,86,0,37.7152,a8w8_bpreshuffle_256x96x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,896.8,1152.93,0.0
256,2016,8192,4096,33,0,90.9954,a8w8_bpreshuffle_256x256x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,1486.79,822.48,0.0
